id,text,valence,arousal,dominance,split,source
115CVL035_343_553,"In 1998, we served a total of 31,484 low-income individuals through job training and placement assistance, youth and senior programming, family counseling, emergency assistance, and much more.",0.05,0.05,0.0,train,EmoBank
How_soon-Lebron-James_2023_2147,"4. He's put himself in a position where if he leaves Cleveland, every other city (and Cleveland) will be rooting against him",-0.225,0.0,-0.09,train,EmoBank
The_Black_Willow_11330_11437,"Your stories strike a chord with the deepest, most ancient stories of mankind, the tales basic to humanity.",0.1,0.05,0.1,train,EmoBank
Ohio_Steel_14233_14343,United Steel Workers of America was the union representing the Youngstown steel workers when the closings hit.,0.0,0.0,0.0,train,EmoBank
WhereToHongKong_49015_49130,"The ornate, picturesque temple dates from the Ming Dynasty (1368–1644) and is the oldest building in Macau.",0.05,0.05,0.0,train,EmoBank
hsus4_4492_4510,Thanks in advance.,0.3,0.05,0.05,train,EmoBank
20020731-nyt_25175_25282,"The previous numismatic record holder was an 1804 U.S. silver dollar, which sold for $4.14 million in 1999.",0.05,0.05,0.1,train,EmoBank
602CZL285_86_259,Pat LaCrosse asked me to send this information inviting you to join the Georgia O'Keeffe Circle of the Indianapolis Museum of Art's Second Century Society (SCS).,0.25,0.0,0.085,train,EmoBank
NYTnewswire6_3460_3538,She will have reunions of sorts with her famous kitchen in the next few weeks.,0.22,0.11,0.11,train,EmoBank
detroit_5339_5457,"Anyone who takes this plunge is risking their life every day, betting on a future that may take a long time to arrive.",-0.1,0.05,-0.05,train,EmoBank
Acephalous-Cant-believe_2192_2221,So thanks a lot for that one.,0.1,0.2,0.0,train,EmoBank
wsj_0106_428_586,"A spokesman for the Toronto cable television and telecommunications concern said the coupon rate hasn't yet been fixed, but will probably be set at around 8%.",0.0,-0.06,0.0,train,EmoBank
Nathans_Bylichka_54358_54442,"The vault rose into obscurity above me, and a massive rose window stood ahead of me.",0.0,0.1,0.05,train,EmoBank
NYTnewswire8_2498_2808,"In a field that has struggled long and hard to prove that mind, mood and behavior can be studied empirically, the past decade, Davison says, has seen ""exciting developments"" that demonstrate the validity of various psychotherapeutic interventions and the psychosocial-behavioral models on which they are based.",0.165,0.165,0.11,train,EmoBank
NYTnewswire2_6466_6621,"The second mobster added, ""Our Sikharulidze fell, the Canadians were 10 times better, and in spite of that the French with their vote gave us first place.""",0.0,0.0,0.215,train,EmoBank
HistoryLasVegas_2024_2254,"Unable to replicate the agricultural techniques of the Anasazi, the Paiutes were destined to a semi-nomadic lifestyle until European settlers arrived, changing the nature of existence in the valley forever.",0.0,0.0,0.07,train,EmoBank
Uprooted_Farming-on-Sand_3354_3445,"City folk marvel at the quaint charms of the Cape, its idyllic beauty and simple pleasures.",0.4,0.2,0.2,train,EmoBank
Anti-Terrorist_3221_3284,"Brute force has failed in Palestine, and it is failing in Iraq.",-0.1,0.05,-0.1,train,EmoBank
WhereToHongKong_7437_7528,In the very early morning the park is taken over by people doing tai-chi exercises.,0.05,-0.05,0.0,train,EmoBank
cable_spool_fort_5915_5920,Baby!,0.3,0.25,0.1,train,EmoBank
Nathans_Bylichka_20265_20408,"The sky, cupping over squat buildings, was less yellow here, and stands were set up everywhere the way I’d picture a market in the Middle East.",0.0,-0.065,0.065,train,EmoBank
easy_money_6497_6546,He was smiling now and his eyes weren't so tired.,0.3,0.15,-0.1,train,EmoBank
112C-L014_785_803,The positive side.,0.35,0.15,0.1,train,EmoBank
SemEval_678,Astronaut may have buckled under stress,-0.25,0.1,-0.2,train,EmoBank
20020731-nyt_34021_34271,"They show him as an Army lieutenant, at his swearing-in as a state senator, as ambassador to the United Nations, surrounded by children as New York City school board president, and at other jobs, leading up to his current position, state comptroller.",0.05,0.05,0.05,train,EmoBank
lessig_blog-carbon_6746_6867,"Carbon offsets 'harm environment' http://news.bbc.co.uk/1/hi/uk_politics/6378471.stm Tuesday, 20 February 2007, 17:31 GMT",-0.1,0.0,0.05,train,EmoBank
hotel-california_16690_16735,"“All the luxuries money can buy,” she echoed.",0.22,0.22,0.22,train,EmoBank
hsus4_6633_6786,"West Virginia— Residents may obtain a summary of the registration & financial documents from the Secretary of State, State Capitol, Charleston, WV 25305.",0.0,0.0,0.0,train,EmoBank
captured_moments_36981_37063,"Had he said then that I should use it on myself, I might have.",-0.07,0.0,0.07,train,EmoBank
Madame_White_Snake_3871_4094,"In “Eternal Prisoner,” Madame White Snake’s bewitching beauty follows her lover Hsü into his dreams, and the next morning “he was so distracted that he could not concentrate on doing business.”",0.05,0.1,-0.05,train,EmoBank
SemEval_1392,Regular naps make hearts healthy,0.25,-0.05,0.1,train,EmoBank
NYTnewswire9_10595_10661,Karnes carries the image of hundreds of hospital beds in his mind.,-0.15,0.05,0.0,train,EmoBank
NYTnewswire2_6797_6974,"The second mobster said the French pair had ""only three judges,"" and of the two judges they needed to win the gold medal ""one is ours, and the other our friends will give them.""",0.0,0.065,-0.125,train,EmoBank
SemEval_1262,Full details of the EU report on Iran,0.0,0.0,0.0,train,EmoBank
SemEval_1191,Frustration rises as North Korea nuclear talks stall,-0.4,0.3,-0.25,train,EmoBank
NYTnewswire7_7494_7562,"(Michelle Cole is a staff writer for The Oregonian of Portland, Ore.",0.0,-0.3,0.05,train,EmoBank
110CYL069_2166_2322,"once his tears have subsided, he confirms what his classmates have already figured out: he just received a job offer -- his first in five years.",0.23,0.275,0.09,train,EmoBank
Homosexuality_4528_4853,"This, he claimed, made laws such as paragraph 175, a law adopted by King William I throughout the German Kingdoms at the time of their unification which forbade sex between males, and forced criminal penalties upon individuals partaking in such behavior, unfair and unreasonable .",-0.05,0.0,-0.05,train,EmoBank
Fermentation_HR5034_7189_7255,All the state needs to do is offer the feeblest of justifications.,-0.2,-0.05,0.0,train,EmoBank
wsj_0032_456_551,The offer is being launched pursuant to a previously announced agreement between the companies.,0.0,0.0,-0.06,train,EmoBank
defenders5_6447_6598,They have the financial backing of powerful special interests and the determination to ignore the will of the people of Alaska and the American public.,-0.05,-0.05,0.1,train,EmoBank
113CWL017_1567_1584,Richard Dickinson,0.0,-0.1,0.0,train,EmoBank
112C-L015_1087_1146,Your contribution will make a difference in a child's life.,0.22,0.165,0.22,train,EmoBank
WhatToHongKong_22054_22074,Taijiquan (Tai Chi).,-0.05,-0.1,0.0,train,EmoBank
NYTnewswire9_2689_2766,He never even told his story to students in his 40 years of teaching college.,-0.05,-0.05,0.05,train,EmoBank
The_Black_Willow_6237_6287,"""I know,"" Allan replied, ""but how am I to do that?",-0.1,0.0,-0.2,train,EmoBank
The_Black_Willow_1278_1348,"Although the concept was a simple one, Allan thought it had potential.",0.1,0.1,0.05,train,EmoBank
SemEval_1248,Weekly Nielsen will 'Lost' find its way back?,-0.05,0.1,0.0,train,EmoBank
SemEval_1071,Arroyo lauds passage of anti-terror bill,0.2,0.0,0.1,train,EmoBank
The_Black_Willow_20177_20324,"Instead, he bethought himself of the loss of the tree; considered also Arthur's motivation and whether some good might not come of this, after all.",0.0,0.05,0.0,train,EmoBank
Nathans_Bylichka_31460_31496,"I mean, what is this place, really?”",-0.15,0.05,-0.1,train,EmoBank
110CYL071_2038_2263,"The families of the new wage earners may feel the accomplishment in terms of a house to live in, money to purchase food -- without food stamps -- and the beginning of a family focused on success, not hopelessness.",0.1,-0.05,0.0,train,EmoBank
Homosexuality_932_1139,"“Those who are halves of a man whole pursue males, and being slices, so to speak, of the male, love men throughout their boyhood, and take pleasure in physical contact with men”",0.045,0.09,-0.045,train,EmoBank
Acephalous-Internet_4199_4253,"Plus, they smoked a prodigious quantity of cigarettes.",-0.05,0.1,-0.1,train,EmoBank
wildelifewatch1_538_616,Will you join us in this exciting mission ... and help keep the promise alive?,0.165,0.22,0.055,train,EmoBank
appalachian1_7679_7753,Hundreds and hundreds of them every month—many at chapters near your home.,-0.05,-0.1,0.05,train,EmoBank
wsj_0150_318_393,The financial-services company will pay 0.82 share for each Williams share.,0.0,-0.07,0.07,train,EmoBank
warner1_2743_2805,TIME WARNER new york CABLE at its best,0.1,0.0,-0.05,train,EmoBank
wsj_0151_776_923,"Mr. Edelman declined to specify what prompted the recent moves, saying they are meant only to benefit shareholders when ""the company is on a roll.""",0.0,-0.05,0.0,train,EmoBank
Seedbombing_4620_4688,Did this with my aunt in Griffith Park after the last bout of fires.,-0.05,-0.15,0.0,train,EmoBank
114CUL058_1185_1212,"In short, Fun for Everyone!",0.6,0.5,0.15,train,EmoBank
easy_money_9481_9606,"For as far as I could see by a weak, gray light the stone stepped up and down making little hills and terraces and platforms.",0.055,-0.22,-0.055,train,EmoBank
Nathans_Bylichka_51042_51220,"I slipped past the waving monstrosity that had blocked my view before, a mountain of wet, veined flesh, and had almost passed through the crowd when a clawed hand grabbed my arm.",-0.35,0.25,-0.2,train,EmoBank
Nathans_Bylichka_28160_28169,she said.,0.0,0.0,0.0,train,EmoBank
Nathans_Bylichka_32691_32757,“I am glad to be out of the favor-trading scene for half a minute.,0.35,0.1,0.05,train,EmoBank
WhereToHongKong_1561_1695,"On Connaught Road Central, you’ll find one of Hong Kong’s curiosities, the 244-m- (800-ft-) long Mid-Levels outdoor escalator.",0.15,0.05,0.1,train,EmoBank
SemEval_873,Microsoft supports OpenID authentication standard,0.0,-0.1,0.0,train,EmoBank
Black_and_white_3281_3569,"“This artistic acestism, i.e., the suppression of externals and the reduction of all colors to black and white, manifests its real aesthetic function only against the background of a highly refined sensibility for colors and their subtle hues.",0.05,0.0,0.15,train,EmoBank
SemEval_533,TBS to pay $2M fine for ad campaign bomb scare,0.0,0.045,0.045,train,EmoBank
blog-monastery_5657_5837,"A person is never ""done,"" and so, I'll continue to observe and discuss and study, trying to pick the directions in which I'll change, and trying to make tomorrow better than today.",0.085,0.04,0.0,train,EmoBank
blog-new-year's-resolutions_1188_1202,"""self-control""",-0.05,-0.05,0.3,train,EmoBank
detroit_4098_4153,"You see, abandoned houses in this town get set on fire.",-0.1,0.1,-0.05,train,EmoBank
20000415_apw_eng-NEW_47_65,"AMMAN, Jordan (AP)",0.0,0.045,0.045,train,EmoBank
captured_moments_17454_17473,"""Ever the altruist.",0.0,-0.135,0.0,train,EmoBank
WhatToHongKong_1189_1289,"Stores do not open until 10am or later, but shopping goes on into the evening, up to 9:30pm.",0.0,-0.3,0.1,train,EmoBank
hotel-california_28630_28672,“Not if you're going to be rude about it.”,-0.55,0.3,0.15,train,EmoBank
hotel-california_5023_5031,"“Honey,”",0.25,0.05,0.05,train,EmoBank
anth_essay_4_13197_13539,"Customary law in Colombia contrasts with Western law as it maintains a different perception of casual relationships: tying back to the indigenous concept of harmony, crimes are viewed as imbalances in the community's harmony and can often be traced back to those who did not perpetuate the crime, but may have influenced the accused to do so.",-0.15,0.0,-0.05,train,EmoBank
Nathans_Bylichka_2986_3017,Let’s not waste any more time.”,-0.185,-0.065,0.25,train,EmoBank
captured_moments_35484_35592,"I demanded, squeezing his throat until he began jerking his head madly at the sculpture.",-0.35,0.3,0.35,train,EmoBank
hotel-california_26402_26454,Fact: I wasn't sure I wanted the dream stage to end.,0.0,-0.11,0.11,train,EmoBank
hotel-california_29071_29207,"I was just coming up on a corner and he was around the other side, talking to a couple people, and they must not have known I was there.",-0.1,0.0,0.0,train,EmoBank
116CUL032_18_32,"August 4, 1999",0.0,0.0,-0.055,train,EmoBank
110CYL069_513_544,And we don't waste money.,0.05,0.0,0.25,train,EmoBank
110CYL070_18_35,"December 10, 1996",0.0,-0.15,-0.05,train,EmoBank
The_Black_Willow_9959_10019,"""Something saleable; something worth reading, worth writing!",0.31,0.25,0.06,train,EmoBank
A_defense_of_Michael_Moore_13287_13421,"Regarding the NRA website excerpt about the case and the highlighting of the phrase ""48 hours after Kayla Rolland is pronounced dead"":",-0.15,0.05,0.0,train,EmoBank
lessig_blog-carbon_4_62,"United carbon offset disappointment April 27, 2009 9:08 AM",-0.3,0.0,-0.05,train,EmoBank
wsj_0144_317_370,But revenue declined to $3 billion from $3.2 billion.,-0.275,0.09,-0.225,train,EmoBank
Fermentation_Eminent-Domain_2969_3108,"But this prestige has nothing to due with the law that demands ""Napa Valley"", in addition to simply ""Rutherford"", be placed on these wines.",-0.09,0.09,-0.09,train,EmoBank
appalachian1_2386_2525,And we’re working with the National Park Service in upgrading the trail system in the Delaware Water Gap and Acadia National Park in Maine.,0.0,-0.06,0.0,train,EmoBank
hotel-california_10710_10832,"How they were all powered was a mystery—as good as the technology got, a quality robot like that was still an energy sink.",-0.05,0.0,-0.05,train,EmoBank
Nathans_Bylichka_56673_56758,"I could perceive Nepthys’ sword flashing over me, and I heard steel crack, then bone.",-0.31,0.125,-0.19,train,EmoBank
Nathans_Bylichka_57108_57117,“Nathan.”,0.0,-0.185,0.06,train,EmoBank
NYTnewswire9_2266_2500,"The story of the 509th is a tale of an elite outfit that lived in a bubble of secrecy and endured the taunts of other war-weary U.S. units that resented sharing a small Pacific island with the 509th, which appeared exempt from combat.",-0.06,-0.06,-0.06,train,EmoBank
Nathans_Bylichka_3069_3159,It was dark enough that I could actually see a few stars through the screen of city light.,0.1,0.05,0.0,train,EmoBank
117CWL009_488_567,We are so grateful for your generous contribution to last year's auction.,0.35,0.1,0.05,train,EmoBank
NYTnewswire1_268_471,"ANAHEIM, Calif. -- The Anaheim Angels got help where they felt they needed it most, agreeing to trade for Milwaukee Brewers outfielder Alex Ochoa only hours before Wednesday's nonwaiver trading deadline.",0.06,-0.375,0.0,train,EmoBank
SemEval_996,What the Godfather of Soul meant to me,0.055,0.0,0.11,train,EmoBank
hotel-california_33184_33204,"“Look what I found,”",0.22,0.165,0.055,train,EmoBank
hotel-california_27931_28014,I didn't want to think about disappearances and time and purposes and consequences.,-0.165,-0.165,0.165,train,EmoBank
SemEval_1311,Court TV: Accused killer tells jury a love story,-0.05,0.05,0.1,train,EmoBank
aspca1_263_283,His belly was empty.,-0.2,-0.15,0.05,train,EmoBank
easy_money_2907_2939,Four Hundred ounces for a start.,0.07,0.07,0.0,train,EmoBank
Ant_Robot_6936_6981,A rudimentary blueprint of Antie is attached.,0.0,-0.1,0.1,train,EmoBank
easy_money_10130_10260,"I guess, thinking back, I might have expected him to gloat, but the view was the kind of thing that humbles you, shuts your mouth.",-0.2,0.1,0.0,train,EmoBank
SemEval_600,Man rides stationary bike for 85 hours,-0.06,-0.06,0.19,train,EmoBank
Ohio_Steel_8078_8166,"Lykes ignored the letters, so the Coalition turned once again to the federal government.",-0.125,-0.125,0.19,train,EmoBank
hotel-california_34316_34334,I can never leave.,-0.275,0.135,-0.365,train,EmoBank
110CYL068_2589_2593,P.S.,0.0,-0.285,0.0,train,EmoBank
SemEval_141,Turkish Writers Say Efforts to Stifle Speech May Backfire,-0.07,-0.145,-0.07,train,EmoBank
HistoryLasVegas_76_213,"The inhabited history of the Las Vegas Valley stretches to 23,000 b.c. , when much of the area was covered by a prehistoric lake.",0.0,0.0,0.0,train,EmoBank
NYTnewswire7_5992_6111,"The Monterey Bay Aquarium's Web site rates different species of fish for overfishing, habitat damage and other factors.",-0.25,-0.05,0.15,train,EmoBank
Fermentation_Eminent-Domain_596_731,"Passed unanimously out of the California Assembly and Senate, AB 1798 now awaits the Governor's signature, which it will surely obtain.",0.0,0.0,0.1,train,EmoBank
wsj_0172_4_121,First of America Bank Corp. said it completed its acquisition of Midwest Financial Group Inc. for about $250 million.,0.1,0.05,0.1,train,EmoBank
WhatToHongKong_17658_17868,"The Frin ge Club, 21 Lower Albert Road, Central, is Hong Kong’s best-known alternate entertainment venue, with jazz, rock, and other live music, in addition to a gallery for visual arts.",0.05,0.0,0.0,train,EmoBank
SemEval_856,Thailand: missing 25 years after taking wrong bus,-0.145,0.0,-0.07,train,EmoBank
SemEval_1468,"Snow begins, heavy accumulations expected",0.0,0.0,-0.09,train,EmoBank
Nathans_Bylichka_22825_22839,“I don’t know.,-0.22,-0.11,-0.165,train,EmoBank
118CWL049_58_70,Adolescence.,0.0,-0.05,-0.05,train,EmoBank
captured_moments_14909_14962,I often told her too many things.,-0.15,-0.05,-0.15,train,EmoBank
hotel-california_24225_24246,I looked at Adrienne.,0.0,-0.06,-0.06,train,EmoBank
captured_moments_21147_21155,"""Nardo?""",0.0,0.0,0.0,train,EmoBank
118CWL049_1919_1974,"But for each girl served, more are left unserved.",-0.25,0.1,0.05,train,EmoBank
WhereToHongKong_24391_24483,This ancient burial vault is believed to date back to the Han Dynasty (a.d. 25–220).,0.055,-0.11,0.055,train,EmoBank
captured_moments_36281_36338,His story would stand in either case.,0.0,-0.1,0.0,train,EmoBank
114CUL060_2333_2364,"Julie Marsh, Executive Director",0.0,-0.165,-0.055,train,EmoBank
lessig_blog-carbon_5410_5483,We cook from whole ingredients and never eat processed or prepared foods.,0.05,-0.05,0.1,train,EmoBank
Nathans_Bylichka_28421_28497,"she said, seeing his expression, “that would make the stone rather useless.”",-0.05,-0.05,0.0,train,EmoBank
captured_moments_23385_23397,She giggled.,0.45,0.2,-0.05,train,EmoBank
hotel-california_23992_24077,"But... well, no one important ever disappears, so it doesn't really matter, does it.”",0.0,-0.05,0.05,train,EmoBank
20020731-nyt_42607_42736,The State Department and American officials in Cairo have issued diplomatically phrased protests of Ibrahim's trial and sentence.,-0.05,0.0,0.0,train,EmoBank
captured_moments_28015_28030,"I would pay --""",0.05,-0.05,0.05,train,EmoBank
Black_and_white_6956_7122,"White is seen as representing spirituality, the heavens, and light, it is all which is modern, it signifies the opposite of the carnal nature of color.",0.1,-0.25,-0.05,train,EmoBank
blog-monastery_3892_4037,"This sutra delved into some questions about the nature of the self, whether the self is a delusion, and how the clinging of self is a defilement.",-0.05,0.05,0.0,train,EmoBank
blog-monastery_2883_2899,"""Psychologists,""",-0.05,-0.1,0.1,train,EmoBank
detroit_9837_9953,"Its going to take some pioneering individuals to start creating those pockets of innovation, creativity, and vision.",0.0,0.05,-0.05,train,EmoBank
Nathans_Bylichka_9351_9358,Get in.,-0.05,0.05,0.15,train,EmoBank
Homosexuality_12235_12342,"Both believed that homosexual was a result of nature, rather than nurture (Dobbens & Woods).",-0.05,-0.1,0.05,train,EmoBank
110CYL071_1281_1339,"Like Michael, they share two common characteristics.",-0.07,0.145,0.07,train,EmoBank
Fermentation_HR5034_11491_11523,"Austin SEO said... Interesting!,",0.11,0.11,0.11,train,EmoBank
20020731-nyt_21606_21692,Not bad for a guy who was kicked out of high school in 1997 for threatening a teacher.,0.15,0.1,0.0,train,EmoBank
cable_spool_fort_3441_3605,"When he saw Roy in the hospital with a shaved head and the small silver plug at the back of his noggin like a bottle cap, Chad had called him, ""Remote Control Boy.""",0.125,0.06,0.06,train,EmoBank
Bartok_22180_22198,The Recapitulation,0.05,0.05,0.05,train,EmoBank
A_defense_of_Michael_Moore_24309_24444,"It is the second intuition which gun rights groups like the NRA seek to obscure using fraudulent data by the likes of John ""Mary"" Lott.",-0.05,-0.05,0.0,train,EmoBank
marine1_49_230,The enclosed set of name and address labels is a FREE GIFT to you from America’s leader in protecting our increasingly vulnerable ocean planet -- the Center for Marine Conservation.,0.05,0.05,0.05,train,EmoBank
Black_and_white_9799_9893,Concrete bodies decrease the space more or less depending on their color value.,-0.06,-0.125,0.06,train,EmoBank
captured_moments_9269_9382,"I dimly remember three bedpartners who were probably human, and one that I hope was delirium.",-0.135,-0.09,0.0,train,EmoBank
lw1_539_585,"""Tarrin says the planet's a freaking gemstone!",0.32,0.545,0.185,train,EmoBank
SemEval_564,Virtual 'American Idol' hits right notes,0.15,0.15,0.1,train,EmoBank
Ohio_Steel_13069_13159,The Save Our Valley Campaign also lacked one essential component: an actual concrete plan.,-0.275,-0.135,-0.09,train,EmoBank
SemEval_518,7 dead in apartment building fire,-0.4,0.05,-0.05,train,EmoBank
cable_spool_fort_6788_6831,The door was on that side and Mrs. Rayburn.,0.0,-0.07,0.0,train,EmoBank
marine1_2255_2267,"over, please",-0.1,0.0,0.0,train,EmoBank
A_defense_of_Michael_Moore_25587_25687,His claim that it is possible to purchase ammunition in supermarkets is independent from that claim.,-0.11,-0.165,-0.055,train,EmoBank
Ant_Robot_4334_4601,"An ant engaged in nest patrolling must exit the nest at the proper time in the morning and wander about for a bit on the nest mound, presumably taking measurements of the temperature and humidity in some way and making sure that it is safe for the other ants to exit.",0.0,0.0,0.0,train,EmoBank
Nathans_Bylichka_7259_7300,“I need to file a missing persons report.,-0.35,-0.1,0.0,train,EmoBank
SemEval_215,Toddler died from E. coli tainted spinach,-0.69,0.375,-0.125,train,EmoBank
Ant_Robot_7899_8030,Antie will also be equipped with one photoreceptor located in the middle of the top of its chassis corresponding to the ant’s eyes.,0.0,-0.135,0.045,train,EmoBank
NYTnewswire4_3733_3851,"Although he said the Gators will be excited to play the Hurricanes, ""I don't want to talk about that game,"" Zook said.",-0.35,0.2,0.05,train,EmoBank
110CYL200_18_32,"March 17, 2000",0.0,-0.05,0.05,train,EmoBank
HistoryLasVegas_1011_1134,"The areas surrounding the springs were desert oases: sprawling collections of grasses, trees, and wildlife.",0.055,-0.11,0.0,train,EmoBank
wsj_0120_779_834,Mr. McGuigan cites three completed efforts in Oklahoma.,0.05,0.05,0.05,train,EmoBank
SemEval_1434,Ancient coin shows Cleopatra was no beauty,-0.15,-0.15,0.0,train,EmoBank
captured_moments_38180_38297,"As I put my hand on the impervious surface of Tasha's stopbox, I heard Malaquez run for the door.",0.0,-0.1,0.05,train,EmoBank
Madame_White_Snake_3505_3540,“ethereal beauty”,0.25,0.125,0.125,train,EmoBank
WhereToHongKong_60718_60841,"In the early Middle Ages, Canton had a significant Muslim population as a result of its trade with the Middle East.",0.055,0.0,0.0,train,EmoBank
SemEval_24,Hurricane Paul Weakens To Tropical Storm,0.05,0.1,0.05,train,EmoBank
SemEval_1114,Sick hearts switch on a fetal gene,-0.185,-0.06,-0.125,dev,EmoBank
defenders5_705_785,In May the Alaska legislature voted to reinstate same-day airborne wolf killing.,-0.05,0.05,-0.05,dev,EmoBank
HistoryLasVegas_12218_12346,"Emerging stars, no longer content with playing small nightclubs, came to Las Vegas with dreams of making it big.",0.15,0.0,0.05,dev,EmoBank
NYTnewswire9_4035_4099,"And he immediately liked Karnes, who showed him around the base.",0.25,0.1,-0.05,dev,EmoBank
captured_moments_16856_16952,"Shortly before she left, Tasha said, ""You steal from life for art, Bernardo.",-0.125,0.0,0.0,dev,EmoBank
The_Black_Willow_3108_3169,"He held a hand to his forehead, eyes closed and face flushed.",-0.25,0.125,-0.125,dev,EmoBank
hotel-california_33279_33299,I couldn't find her.,-0.445,0.055,-0.22,dev,EmoBank
SemEval_835,'Bookworm Adventures' wordsmith's joy,0.1,0.1,0.0,dev,EmoBank
Seedbombing_420_456,It also requires a certain attitude.,0.06,-0.065,0.06,dev,EmoBank
WhereToHongKong_57784_57846,"However, it’s also easy to get to Guangzhou by train or ferry.",0.1,-0.1,0.1,dev,EmoBank
united1_666_790,Optional shore excursions will provide the best opportunities for exploring the highlights of each fascinating port-of-call!,0.225,0.045,-0.045,dev,EmoBank
WhatToHongKong_9910_10090,"If you do plan to buy jewelry, be sure to consult the “Shopping Guide to Jewellery” published by the Hong Kong Tourist Authority to find a reputable dealer.",0.06,-0.185,0.125,dev,EmoBank
hotel-california_1848_2039,"Second, I was floating in the dark remnants of my broken ship, and any conceivable light sources were not within view; starlight is a distinctly different color and significantly less bright.",-0.3,0.15,-0.2,dev,EmoBank
Uprooted_Bike_4316_4386,Bikes are cheap: you can get one at your local thrift store for $5-50.,0.15,0.1,0.1,dev,EmoBank
blog-new-year's-resolutions_2191_2524,"They propose that people with high self-efficacy--people who believe that failure is the result of insufficient effort, and thus exhibit increased commitment and persistence--will achieve more of their goals than people with low self-efficacy, who tend to view failure as the result of deficient ability, and thus may simply give up.",0.0,0.05,0.1,dev,EmoBank
20020731-nyt_17273_17317,The Red Sox wanted to bolster their offense.,0.0,-0.05,-0.05,dev,EmoBank
easy_money_10424_10432,A place.,0.0,-0.25,0.0,dev,EmoBank
SemEval_1245,Astronaut's arrest tests NASA's mettle,-0.06,-0.06,0.0,dev,EmoBank
Nathans_Bylichka_39817_39841,The man closed his eyes.,0.0,-0.365,0.045,dev,EmoBank
HistoryLasVegas_12075_12217,"From the mid-1940s to the mid-1960s, Las Vegas nurtured a growing sense that it was the “Entertainment Capital of the World. ”",0.05,0.05,0.1,dev,EmoBank
The_Black_Willow_15755_15885,"Nathan read the package of words in silence, his only motions the steady progress of his eyes and occasional replacement of pages.",0.0,0.0,0.0,dev,EmoBank
Nathans_Bylichka_38191_38199,We left.,-0.05,0.0,0.0,dev,EmoBank
hotel-california_33964_33980,A space station.,0.0,0.0,0.0,dev,EmoBank
hotel-california_29537_29552,asked Adrienne.,0.0,-0.165,0.055,dev,EmoBank
hotel-california_5135_5232,"I died in those last moments, suffocating on my own exhaled breath, and this, this was my reward.",-0.35,0.3,-0.25,dev,EmoBank
118CWL050_2331_2435,You are an important part in making sure these young people are matched with caring adult mentors.,0.0,-0.05,0.0,dev,EmoBank
Black_and_white_381_543,"At the same time in our modern society, color has been seen as an external threat to be purged from the enlightened mind and space.",-0.05,0.05,0.0,dev,EmoBank
IntroHongKong_3491_3715,"There are many stories of refugees who arrived with nothing in their pockets, set up a small sidewalk stall, worked diligently until they had their own store, and then expanded it into a modest chain.",0.225,-0.045,0.0,dev,EmoBank
detroit_16848_16864,Thanks Lump-man.,0.09,0.045,0.045,dev,EmoBank
Nathans_Bylichka_24949_25020,"Outside, the thing at the herb cart nodded when we mentioned the stone.",-0.05,-0.05,-0.05,dev,EmoBank
Tupelo-Honey-Cafe_3029_3124,"No sooner had I taken the above photo, when a server (not even my server) appeared at my elbow.",-0.05,-0.05,-0.15,dev,EmoBank
NYTnewswire9_9353_9579,"When an unsuspecting Tibbets descended from the Enola Gay on Tinian, he barely managed to palm his pipe as Gen. Carl Spaatz, commander of the Strategic Air Forces, stepped forward to pin the medal on his bomb flight coveralls.",0.06,-0.06,-0.065,dev,EmoBank
WhatToHongKong_16546_16554,Theater.,0.0,0.085,0.0,dev,EmoBank
SemEval_820,Super Bowl MVP Manning insists he's one of the guys,0.09,-0.045,0.045,dev,EmoBank
WhatToHongKong_1337_1435,Shops in Central are an exception; they generally close at 6pm and are not open on Sunday.,0.0,0.0,0.0,dev,EmoBank
anth_essay_4_753_815,One of the most dominant and easily noted factors is language.,0.0,0.0,0.165,dev,EmoBank
Bartok_3174_3210,"To begin with, the movement is in F.",0.0,-0.06,0.0,dev,EmoBank
Fermentation_HR5034_6278_6406,"This claim by the wholesalers that H.R. 5034 ""does not amend"" federal regulations on alcohol is a straight up misrepresentation.",-0.15,0.2,0.05,dev,EmoBank
WhereToHongKong_42102_42243,"Macau’s own currency, the pataca, is pegged to the Hong Kong dollar, and you can use your Hong Kong currency freely in Macau.",0.15,-0.15,0.05,dev,EmoBank
Tupelo-Honey-Cafe_3486_3532,"But even if you're not, try this out sometime.",0.1,0.0,0.15,dev,EmoBank
captured_moments_9978_10047,"The editor says no, only those that are relevant.",0.0,0.055,0.165,dev,EmoBank
Nathans_Bylichka_38850_38931,"“Okay,” he said as we hit the street, “we’re going to see another friend of mine.",0.15,0.05,-0.05,dev,EmoBank
vampires_1777_1901,If you were off Zombies would you have gotten back on it time to publish NY Times bestseller Pride & Prejudice and Zombies ?,0.0,-0.1,0.0,dev,EmoBank
Ohio_Steel_213_241,An Extended Essay in History,0.0,-0.125,0.06,dev,EmoBank
Fermentation_HR5034_6323_6339,"""does not amend""",-0.145,0.0,0.07,dev,EmoBank
The_Black_Willow_22364_22580,"Fallen trunks lay rotting across the rivulet; the living elders oversaw the grove while younger trees, still small and not yet as knotted and gnarled as their forefathers, sprang up where branches reached the ground.",0.05,0.0,0.05,dev,EmoBank
NWF1_3131_3283,Through the colorful pages of NATIONAL WILDLIFE you will be fascinated by exquisite photography from some of the best nature photographers in the world.,0.25,0.31,0.185,dev,EmoBank
